,text,label
791,VIDEO: Nordkorea afviser Trumps forklaring om sammenbrud,neutral
792,Rasende Tuchel: Hvem skal spille mod Nantes?,neutral
793,"Differentieret sprogbrug, er hvad børnene og de voksne skal lære og forstå. Der skal fandme være plads til skurvognen, vi kan ikke alle sammen forventes et passivt aggressivt studentikøst sprogbrug, en spade er en spade og nogle gange er det hele gudhjælpemig noget bøsselort!",negative
794,"Telia og EWII har indgået en partnerskabsaftale, der bl.a. betyder, at alle Telias bredbåndskunder i Vejle, Kolding, Fredericia, Vejen og Middelfart fra juni 2019 flytter over på EWIIs lynhurtige fibernet. #dkbiz #digidk 
[LINK]",neutral
795,Ser frem til at byde velkommen til nogle af vores danske finanskunder når Cyber Trucken snart ruller ind :),positive
796,Fejl? Jeg stiller mig uforstående!,negative
797,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,negative
798,Undskyld!!!! Men... er den ikke bare for fed??? Det kamera får mig næsten til at skifte nu og her 😍😍,positive
799,"Hvem er det nu, der ikke bryder sig om menneskerettigheder og som DFs Krarup er så glad for? #dkpol ⁦@USER⁩",negative
800,"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",negative
801,"Det bliver i hvert fald spændende, om opblomstringen har efterladt noget blivende, eller det hele bare var zornigers værk - på godt og ondt.",neutral
802,De siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,negative
803,"Øh bøb - modsat den såkaldte ""Blå blok""? DF går til valg på at vælte den siddende regering, så DF selv kan komme i regering og LA sparkes ud. NB har 3 ultimative krav. DF vil gerne støtte Mette, hvis det kan holde RV ude. DF ved man ikke, hvor man har? #dkpol",neutral
804,Fra til med lidt krydderi fra - kom til tværpolitisk demostration i morgen støt #Bevar24syv #dkmedier #dkpol,neutral
805,Hvad siger din psykolog kone til at du drikker sådan noget? Det kan ikke være godt for din damp-diagnose 🤔,negative
806,Selv tak :-) Og det gør den da også!!,neutral
807,STOR BILLEDSERIE: Weekenden bød på masser af lokale fastelavnsarrangementer. Se billeder fra nogle af dem her.,neutral
808,"En så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker, er bare en fortabt stakkel, der spiller med på den aktuelle splittelses-diskurs i dansk politik.. :-( #dkpol",negative
809,"Med andre ord reglerne i Danmark er for rigide for agile køretøjer. Et eksempel: I Sverige er reglerne for cykler, løbehjul, skateboards mv. (vist nok) de samme, og der må de f.eks. køre på vejen - selvom der er cykelsti - hvis det vurderes som fornuftigt.",negative
810,I en socialistisk verden er det en helt anden sag. Der går jeg klart ind for meget åbne grænser. Men i den nuværende verden vil det først og fremmest være et våben i kapitalisternes hænder mod almindelige menneskers rettigheder,negative
811,"Det er slet ikke fordomme. Jeg har fulgt miljøerne i årevis. Intersektionalisme er jo bare den etisk, normative fordring, der gennemsyrer de forskellige discipliner. Det ved du jo også godt, du prøver bare at mudre for at gøre det uklart.",negative
812,"Jeg stemmer ikke på enhedslisten, men her har de helt ret. Jeg ønsker ikke et topstyrret parti, hvor opstillede kandidaterne og medlemmer ikke må mene noget. Det er der nok af i nogle partier, Danmark er ikke et diktatur land. Forstår slet ikke, de meninger længer nede på siden.",positive
813,Det gør jeg altid.,neutral
814,Sammen med DR “sparerunde” .... i en tid med brug for stærke medier 😳 #dkpol,negative
815,Coop Danmark A/S: Coop skifter til kødbakkerne ud med genbrugsplast,neutral
816,"Jo, @USER, vi skal ændre adfærd og fx flyve mindre. Det hjælper afgifter til. Kloden kalder, og vi skal svare. Som europæisk fællesskab, så det rigtig rykker! #dkpol #eudk19 #ep19dk #epvalg19",neutral
817,"Parcelhuset eller ejerlejligheder er ikke deeenste boligformer, nye alternative former dukker op og flere får roommates. Det har vi lavet podcast om, lyt med her. #bolig #boligdk #nyetrends",neutral
818,"Grådig snog ville æde tudse, men fik en anden snog med i gabet",neutral
819,"Så er vi ude i er spørgsmål om definiton. Jeg er af den overbevisning, at der skete det uundgåelige, med et derby til næste kamp. Min tese er, at den sang ikke var kommet, hvis vi skulle have mødt Esbjerg kampen efter.",neutral
820,"Sorry, samme parti hele vejen igennem, og det er ikke farlig kurs.",neutral
821,"Søren er blevet kontaktet. Optaget af private forhold, som gør det umuligt for ham at deltage i Ekstra Bladet.",neutral
822,RT @USER: Seriøst jeg tuder af grin! Se videoen - med lyd- og læs tråden 😂😂😂😂,positive
823,"Er det ikke en stråmand, fordi du ignorerer “næppe”?",negative
824,"Det er helt skørt skrevet! Alle skal vel vise, hvad de er lavet af. Er du irreteret over the Blame Game (er det allerede startet?) #dkpol #støttobias",negative
825,"Denne artikel om Socialdemokratiets (kommende?) kulturpolitik er blevet diskuteret grundigt de seneste dage. Det er skønt, at kulturpolitik, der ellers ofte er i bunden af vælgernes prioriterede...",positive
826,"Det er dig der er troll her, lukker kun lort ud, for argumenter har du ingen af.",negative
827,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",negative
828,"2/2 kan komme med noget i kampene, det@USERør jeg ikke når de andre får den, måske Martial - som jeg hellere vil af med.. synes iøvrigt det helt skævt at sammenligne Barca med hvem vi sparer! Vi er i tæt kamp om 3-4 pladsen mens de er suveræne mestre, vi skal kun kigge på os selv 👊🏻",neutral
829,"Tror næppe, at de store #dkmedier havde dækket en tosse, der stod alene og kastede med koranen, som han har gjort mange gange før.",negative
830,"Hej Lone! Jeg researchede lidt og blev bla klogere i denne debat på et forskerforum: Jeg tror stadig vores nuværende kurs er katastrofal, men tvivlen skal komme dig til gode her. Forskningen og baggrunden for denne skal til debat, for alles skyld. #dkpol",neutral
831,Hvilket er en falsk fortælling? At man kan skifte til et andet jobområde? Det er altså rigtigt.,negative
832,Fed tæt på beslutning om kvantitative stramninger,neutral
833,"Det her, det er sejt! Sådan en bog, ville jeg ønske, jeg havde haft, da jeg startede på arbejdsmarkedet. Og så kan du hente den uden at det koster dig din e-mail, dit telefonnummer eller din førstefødte. Sæt i gang 🏃‍♀️💨",positive
835,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",neutral
836,"Han ku igår have valgt Louka på den anden kant i stedet for Nielsen. Så man havde fart på begge kanter. Men han går udelukkende efter 0-0 kampe jo. Da i kommer bagud i går, så laver han 3 def udskiftninger. Det ligner han ikke ved hvad han laver! Tror det er på tide med ny træner",negative
837,"Så er Det afsted Hjulmand #bolddk 

[LINK]",positive
838,Det nummer er ren ørecancer... Men jeg er ret sikker på det er blevet den nye Troldspejlet Podcast jingle...,negative
839,"1er PARTANT 1re VICTOIRE ​pour l'Ecurie Pau Racing Club II
SAFOUANE fait briller la casaque verte et blanche #Compiègne ​sous la monte d'Alejandro Ruiz-Gonzalez. Bravo à tous les membres
Il reste encore quelques parts disponibles. Soyez des nôtres pour les prochaines victoires !",positive
840,Nye faresignaler fra luftfart: Fald i godsmængderne,neutral
841,"Tankevækkende at ""ændringer i #Fingerplanen kan gennemføres af den siddende regering uden at skulle finde opbakning til det i Folketinget"" - det er store, langvarige aftryk der sker her i alt for stor hast. #kbhpol #dkpol",negative
842,Hahaha du er så lort. Du kommer til at slosse om sidste pladsen sammen med snowhill. Det eneste jeg ville ændre ved den tierliste,negative
843,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",negative
844,"Men skyldes det ikke, at hans evner og sociale kompetencer er blevet ødelagt?",neutral
845,Fælles for alle systemer er dog deres manglende hensyn til planeten og dens begrænsninger. Og det er NETOP pga vores “hungren” efter vækst.,negative
846,"Arsenal kommer I CL, hvis de vinder. Arsenal kommer i EL, hvis Chelsea vinder. Forudsat Arsenal bliver femmer i #pldk",neutral
847,"Så er der hul igennem til Apple, Pocket Cast mfl.
Dansktoppens Gyldne År, min serie om musik og Danmark ml 1968 og 77, kan nu podcastes derfra også. Musikerne snakker, jeg fortæller, og der er hits! 5x1 time.",neutral
848,"En undtagelse kunne være hvis vi mødte dem i en evt. finale, men sikkert er det jeg så var væk fra “festen” så snart der var fløjtet af.",neutral
849,Ja. Kun få forundt at have positiv record mod RF...,neutral
850,"Spred budskabet - fasthold presset på og så de skrotter Budgetloven, så og har råd til velfærd #DerErRåd #hvorerderenvoksen #SkrotBudgetloven #ulighedsstop #DerErRåd #MinimumsnormeringerNU #dkpol #kompoldk
[LINK]",neutral
851,Den historiske krigsundersøgelse kommer i dag. Den afdækker næppe hele sandheden. Der har været alvorlige begrænsninger for forskerne og det har ikke været muligt at foretage afhøringer. Der er stadig brug for den kommission som regeringen på skandaløs vis nedlagde #dkpol,negative
852,"Det samme skete for Randes og OB i 16/17, hvor de mødtes seks gange. De røg så i pulje sammen igen året efter, men nøjedes med fire indbyrdes opgør det år.",neutral
853,"Det er Augusta, der bestemmer, og de vil have det sådan. Så har de kontrol. Da jeg kommenterede første gang var de 3 timer de første dage, og 4,5 om søndagen...",neutral
854,I added a video to a playlist Helsam Middelfart - en rejse gennem 21 år,neutral
855,"4/29⚽

🇩🇰#Denmark Superliga

Midtjylland/ Nordsjaelland 1H OVER 1.5 (+110)

#x2",neutral
856,Religion - uanset form - er en pest #dkpol #dktro,negative
857,"Jo, I tænker bare ikke langsigtet nok.

At brænde penge af i årevis bare for at opsamle en “database”, man så kan skyde afsted for et engangsbeløb, er uambitiøst.

Al forretning handler om at skabe en unik kundebase, som man kan mersælge og krydssælge. Det er også spillet her.",negative
858,Jeg bliver imponeret hver gang 👏,positive
859,Gad vide om og m.fl. selv reparerer deres bil/cykel og laver alt håndværksarbejde i deres bolig...eller måske henter eksperter ind? #dkpol #dkbiz #rådgivere skaber værdi,neutral
860,Er det er slagsmål - eller et skænderi? :-),negative
861,"Og når det handler om rapporter, som regeringen ikke er enig i, gemmer de den i en skuffe, samtidig med at de kører dobbelspil overfor og kalder det bluff.
[LINK]",negative
862,Er Uffe ved at sælge ud som LA gjorde ved at gå i regering. Det bliver “dyrt” for patienterne og for Uffe til valget.#dkpol #ligevilkårforalle #delrigdomogviden,negative
863,Og uhmmm. Doktor Nielsen. 😋,positive
864,RT @USER: Spilforslag: FC Midtjylland - OB #betxpert #betdk #pldk,neutral
865,"Ja. Men en central forskel er måske så her, at bistandsklienter ikke forfølges, henrettes og undertrykkes i rigtig mange lande.",neutral
866,"Torben Aakjær er vel mere eller mindre erklæret racist og homofob, så det overrasker desværre ikke så meget!",negative
868,"Jaja, det må alle. Men nomineringerne - og dermed stemmemulighederne - fastsættes udelukkende af bladet selv.",neutral
869,Så så. Det er et folkeligt stadion 😉,positive
870,"Nej. Men jeg var der, og jeg har tilsvarende udsagn fra alle lokale. Men #dkmedier skriver ikke kritiske artikler om politiet. Jeg har bl.a. talt med en DR-journalist som bekræftede at de ikke måtte lave en sandfærdig vinkel.",negative
871,"De nævner at han holder formen ved lige i Viborg, men at en prøvetræning i AGF skulle være planen. Det er dog ikke faldet helt på plads endnu.",positive
872,Man diskuterer ikke med ombudsmanden. Overhovedet. Medmindre man er ligeglad med retssikkerhed. #dkpol,negative
873,"Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",negative
874,RT @USER: Flying Tiger slået groggy - forhandler med banker om flere penge #dkbiz,positive
875,Hvorfor bliver parallelsamfundet #dkmedier ved med at TRO de er troværdige? #DonsbachsForskning Mål nu og respektér respondenter ift jeres image. #dkpol,negative
876,15:00 idag får vi se om Event Horizon Telescope har taget det første billed af et sort hul. Det kan fortælle os om Einsteins Generelle Relativitetsteori stadig virker. Find video her: #dkforsk #dkudd #dkpol,neutral
877,Det bedste ved at Radio 24syv lukker er at Frederik Cilius bliver arbejdsløs. Det fortjener han.,negative
878,"På ingen måder coolio. Men det er ligesom når jeg har fokus på sproget i klassen, hvor jeg underviser, og lille 'Peter' råber ""LUDER!"", og jeg påtaler det, og han så siger ""men Mohammed har kastet med viskelæder 3 gange."" Fokus på A, gør ikke B tilladt eller ""cool"".",neutral
879,"Jeg håber, at min snak med idag kan være med til at sætte endnu mere fokus på et problem, som hverken fra politisk hold eller blandt mennesker, som ikke har været der helt bliver forstået #brydtabuet #duerikkealene",positive
880,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",neutral
881,"Enig meg Morten #Østergaard. Jeg var bange at det kun mig som mærker at S har næsten samme retning som DF. For at fiske stemmer Mette kan 
lave er aftale med alle.. uanset at det er godt eller dårligt til DK i fremtiden #dkpol",negative
882,"- måske du en dag skulle gøre dig selv en tjeneste og læse program - du tænker som om Vestager igen sidder med ved bordet og dikterer blå økonomisk politik... kan i øvrigt godt lide radikale - bortset fra alle deres ateister og præstehadere 😍
#dkpol #dkmedier #FV19",negative
883,Skanderborg Håndbold henter gammel kending -,positive
884,Fiskedag? Så server en farverig og smagfuld bowl med rejer og syltede rødløg. Velbekomme.🦐🥗,positive
885,Den forstår jeg ikke? Hvilken objektiv dækning? #dkpol,negative
886,I dag har samlet flertal mod salg af kritisk infrastruktur og for stop til støtte til atomkraft. Måske jeg skulle gå på ferie lidt oftere... #dkgreen #dkpol,positive
887,"Så er der sat punktum for en stærk dansk lobbyindsats i EU. Danmark kan påvirke rigtig meget, især når vi er mange, der arbejder sammen! #dkpol #dkbiz #eupoldk",positive
888,EUs ledere tog desværre ikke den nødvendige beslutning om at hæve EUs klimamål på dagens EU rådsmøde. Nu må der så arbejdes intensivt på - også fra DK - at det sker på juni mødet. Læs hvorfor her #dkgreen #dkpol #dkmedier,neutral
889,"Seneste nyt fra Danmark og Verden #nyheder: Mindst 28 personer er døde i turistbusulykke på portugisisk ø Mindst 28 personer er omkommet efter en ulykke med turistbus på den portugisiske ø Madeira i Atlanterhavet.
Det skriver flere portugisiske medier. H…",negative
890,"Den må du jo tage med Danish Rainbow Awards.
Det kan da aldrig være Løkke's eller Venstre's problem, at de bruger engelske ord, når det nu engang er det, det hedder.",negative
891,"Helt enig. Udnyt alle kompetencer i sundhedsvæsenet. med er og farmaceuter kan sammen med det øvrige #dksund forebygge medicinfejl, optimere behandling og styrke sundhed. #medicinudenskade #sundpol",positive
892,"Hold kæft, hvor er det skidt, mand.",negative
893,MENY holder nytårstaffel på lørdag,neutral
894,"Ny antitech bog skræmmer os væk fra det, som er vigtigt - læs Christianes velskrevne anmeldelse",positive
895,Lørdagens transferrygter: United genoptager jagten på Juventus-spiller #pldk,neutral
896,Rollerne er besat til en genindspilning af klassikeren 'Naboerne'.,neutral
898,"Jeg ser de konservatives hånd til børnene på Sjælsmark som en voksende erkendelse hos de Konservative og også Venstre af, at Støjbergs virksomhed mindre og mindre handler om integration, men om en minister der har mistet fokus og nok ikke bliver en stemmemagnet. #dkpol #dkmedier",positive
899,"Det her handler naturligvis ikke om at subscribe til PewDiePie. Det handler om en højrefløjs radikalisering, og hvordan de suger sig fast til internetkultur for derefter at fordærve den.",negative
900,"Det er de heller ikke. Har kun vist top og bund.
De ligger på 88,4% (Dog ikke vægtet med elevantallet)",neutral
901,"Oplagt mulighed for at forbedre og sænke prisen på kollektiv trafik. Når jeg snakker med folk som ved noget om veje så siger de hver gang et nyt spor bliver åbnet fyldes det op asap.

×Vi har brug for et værdigt og attraktivt alternativ til bilen #dkpol #dktrp #dkmedier #dkgreen",negative
902,"24% af CO2-bidraget fra en gennemsnitlig danskers kost kommer fra søde sager, snacks og diverse drikkevarer (ekskl. mælk). Det er omtrent det samme som CO2-bidraget fra rødt kød, viser beregninger fra #dkfood #dkgreen",neutral
904,Data fra mange tusinde kunder hos løbehjulsfirma er havnet på nettet,neutral
905,"Åh nej..... du siger noget.... der har vi problemet 😆😆😆😆🤣

Tak ☺️ Skal gøre mit bedste 😇😇😇",positive
906,"Trump blev præsident. Hitler blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷",negative
907,Buchmann og Thomas er i angreb på 1. etape af Tour de Romandie. Følg de sidste 11 km nu på,neutral
908,Vil i ren brodersolidaritet kræve ligestilling på beklædningsfronten NU #kedeligemændogsmartekvinder #eupol #ep19dk #eudk,neutral
909,"at skamme folk for at drikke øl og ryge er lidt billigt at påstå, er i den grad overbevist at hovedformålet for deres demo er for miljøet har fuld respektr for de unge der ønsker en renere verden #dkpol i kontrast for højrefløjen der bliver finanseret af erhverslivet #dkpol",neutral
910,"😅 Så vidt jeg husker, var det da en bjælke, man skulle tage ud af sit eget øje. Men kontaktlinse var selvfølgelig heller ikke opfundet på Kristi tid :)",positive
911,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,neutral
912,Du kan være enig eller uenig i Amalie Haves ræsonnement ift kunstnere. Men Den Korte Radioavis har i ugevis ringet til Amalie direkte fra radioprogrammet og udenfor sendetid samt publiceret hendes egne billeder på programmets Facebookside uden samtykke. I FEM programmer. Chikane.,negative
913,"Hele det her touch on crime-cirkus er en ikke uvæsentlig del af de fascistiske tendenser, Uffe Elbæk advarer imod #dkpol #dkkrim",negative
914,"Kæmper en brav kamp? nægter en mand hans ytringsfrihed for at please islamisterne og gadehær?!? Selv idioter har ytringsfrihed, skal mange i #dkpol være glade for #dkpol",negative
915,"Forår er skønt 🌱☀️
Forår er også oprydning og maling 🤗👏🏻",positive
916,"Slack Master Flash!
Hvis vi skal bruge Slack i en mindre virks - hvilken platform skal vi vælge? Der R Slack for IT, engeneering, kunder osv
Vi skal bruge Slack til kommunikation, udvikling, styr på kunder osv - alt det er ikke er fedt på mail. Hvad skal vi vælge?
#twitterhjerne",neutral
917,Åbningsdato er på plads for ny Jem &amp; Fix,neutral
918,Du kan få to mere: En hoppende mur og Halimi 🙂,positive
919,"Først lukker de DRK, men ok, jeg r jo ik kultur/historieinteresseret. 
De kom efter P6Beat, jeg protesterede ik, for jeg ejer ik rytmesans.
Så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog. 
Når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden
#dkpol",negative
920,"Der er et par andre som jeg også synes han nailer på en måde som ingen andre ku gøre. Men jeg er helt enig i at orkesteret og det hele klæder ham. Vildt nok at han, angiveligt, var så stiv at han intet huskede fra optagelsen, og ikke genkendte den da han hørte den i radioen...",positive
921,Selvfølgelig kan differentieret pensionsalder lade sig gøre. Lyt til sagkundskaben: #dkpol,positive
922,"Hvordan kan man overhovedet stille det spørgsmål?!? Det burde i et demokrati være en selvfølge: man lader klovnen udtale sit vrøvl, og så sørger man for at bure alle anti-demokratiske voldspsykopater inde … Gud jøsses #dkpol #dktro #dkmedier #SelvIdioterHarYtringsfrihed",negative
923,"Skal det være smalt, skal det være Radio24syv! Vi lancerer hermed nyt program kun om dansk lyrik. Vært er ⁦@USER⁩ og første gæst er digteren Bue R. Peitersen. Lyt med her:",positive
924,"Find teksterne fra 2017 og 2018 af James Dorsey for et overblik over krisen mellem Qatar&amp;venner på den ene side og Saudi-Arabien, FAE og deres allierede på den anden.",neutral
925,Lige ved og næsten i sidste slutspilskamp: Det er mega ærgerligt,neutral
926,"Ny tatovering i dag, åbent hus i tattooshoppen imorgen og samler min spritnye IPad Pro op på lørdag 👌",positive
927,"Vi er snart tilbage med afsnit 2 af 'FC Midtjylland - Oprøret fra Heden'. Her en teaser. Smartodds har baseret på expected goals lavet en ny tabel til FC Midtjylland, så de kan måle præstationer op imod ikke bare FCK, men også store, europæiske klubber. #sldk #fcmfcn",neutral
928,"ja, det mente John jo naturligvis ikke, fordi han er som sagt ligeglad med cyklingen og alle andre sportsgrene (Muligvis ikke fodbold og håndbold), men alt andet der skal han bare skabe opmærksomhed og dækningen skal være så billig som muligt og ja kvaliteten bliver jo derefter.",negative
929,"HTKom: Danish Open i Taastrup en succes 😄 5 forrygende dage med svømning i topklasse. 8 danske rekorder og 12 svømmere udtaget til VM. ”Vi er dybt imponeret over det set-up, der er blevet etableret på kun 14 dage i Taastrup...",positive
930,Dybt bekymrende udvikling med gensidig eskalering. Brug for det modsatte. Dialog og deeskalering. Kun våben-industrien glædes over udviklingen.,negative
932,"Fjernsynet er gået itu. Kan ikke modtage signal fra fjernbetjeningen.
Ha! Det står på HDMI, så jeg kan stadig bruge PS4’eren.
Indtil DETTE SHAIT SÅ DUKKER OP!!! 
Arghhh!!!",negative
933,Nye trænere og udbygning af bane skaber udvikling.,neutral
934,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",negative
935,"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. #dkpol",neutral
937,Det tager længere tid at få behandlet sin byggesag i Hillerød,negative
938,"For 20 år siden kom der en udlænding i min fodboldklub. Han havde været i DK 1 måned - Han var forsvarsspiller.
Det eneste han kunne sige var ""Mustafa, mig stuppe bol""

Mødte ham igen i lørdags. Nu har han firma, 50+ ansatte og tjener +5Mil om året. 

Så slemme er de heller ikke!",positive
939,Sværger. Jeg var i mål 🤞,positive
940,Det er fedt at du er tilbage Carsten! 👍,positive
941,"Jeg skrev ikke ansvar, men tonen som OGSÅ bruger, giver selvfølgelig 20.000 stillere legitimitet. Istedet for at anskue sociale problemer for hvad de er, har I støttet (eller tiet) når det er gjort til et ‘muslimsk problem’.",negative
942,"Altså at dømme ud fra billede sådan rent modemæssigt så må det jo så betyde at du er omkring 55 i dag
Du holder dig sgu godt 😝🤪",positive
943,”Slaget er bestemt ikke tabt endnu”,neutral
944,Dansk Folkeparti har ramt laveste måling i denne valgperiode,neutral
945,helt ærligt - det er for vildt et program vi har samlet til Madens Folkemøde. Klik lige ind og se på det. Havde ikke troet vi ville nå halvedelen af det her da vi gik igang sidste juli.,positive
946,"Dyreværnet satte i forrige uge fokus på de mange dyr, som bor på foreningens internater, når deres ejer bliver varetægtsfængslet eller tvangsindlagt. 

DF har fremsendt beslutningsforslag om...",neutral
947,"Det Stine siger... Vi glemmer alt for hurtigt at der er forskel på børn, på diverse digitale forehavender - og på forældre. I vores nyeste forskning ligner det, at den største driver for bekymring er forældreværdier - ikke så meget andet.",neutral
948,"RT @USER: Rigtig fin nekrolog. Det er så sørgeligt, at han er borte 😢",positive
949,"Se ""Horisont: Kvindekamp én orgasme ad gangen"" på DR TV. Det er 23 helt fantastiske minutter!",positive
950,"Artikel fra sidste år om et betændt mandsdomineret miljø indenfor fotojournalistik. Så trist, at det skal være sådan. Håber, at dette i fremtiden bliver noget der tilhører fortiden.",negative
951,(2/3) NU MÅ VI LIGE!! Arh... Numåvilige! Ved Kirsten Birgit hvad det er der foregår? Ellers kunne du overveje at pudse hende på dine nye haters. Hun plejer at være rimeligt god til at lukke munden på folk.,negative
952,Frederik Søgaard leverede et stærkt underholdende moment undervejs i DM-finalen! #baddk #badminton,positive
953,RT @USER: Billund Kommune ❤️ jeg er vild med jer #dkpol,positive
954,"99 procent af vores tid bliver brugt på at dække nordjysk stof. Golf i Dubai har jo blot taget 10 sekunder at planke fra Ritzau. VM i håndbold er en af de få undtagelser, og med seertal på over 2 mill har vi valgt at prioritere det. I dag dækker jeg pokalfinale og JM boksning",negative
955,Stramme regler lempes: Nu kommer der mere høj musik i Skagen,neutral
956,"Har glemt alt mate, og tweetet er ikke ment sådan der super ondt. Det mere fordi du er en meme på min twitter og indenfor min vennekreds",negative
957,"Kom med og deltag i debatten som publikum, når folketingskandidaterne Maria Gudme (S), Birgitte Bergman (C), Lucas Madsen (SF) og Thomas Bak (V), med publikum og Den glade bus, debaterer designpolitik. 

[LINK]

#dengladebus #designpolitik #dkpol #fv19 #dkmedier",neutral
958,"Hvordan føles det, når man som homoseksuel står på tribunen og hører sine medfans synge ""bøssedommer""? Interview med fremmedgjort fodboldfan her. #sldk",neutral
959,Du har allerede læst de 60 sider? Der sker jo det omvendte,negative
961,"Mon det dog kun gælder udlændinge?
Tror at man ikke inkluderer afbejdsløse danskere?
#dkpol #densorteregering",negative
962,Mediumsalsa er sådan noget man giver til børn og ældre uden smagsløg.,neutral
963,"Et år med foto-udfordring?

52 Week Photography Challenge by Dogwood Photography

Jeg er fristet. Har nok ikke for alvor brug for flere små projekter, men det kunne være sjovt!

#tweet

Fra min blog:",positive
964,".@USER ligner et parti der leger kejserens nye klæder … når det kommer til stykket er de nøgne, intet indhold #dkpol",negative
965,"Hun kritiserer hvad han siger, ikke at han siger noget. Det er så nemt at læse og fårstå at det må være bevidst det bliver misforstået. Ligesom at bevidst lod som om han ikke forstod hvad mente.",negative
966,"Jeg vil gøre mit bedste for at dokumentere de første to dage på som professionel og være der om lørdagen i mit private med datteren. #uddpol #skills #eud #eux 

Følg det hele på Detailhandelsuddannelsens Facebookside: 👇👇
[LINK]",positive
967,"Vores alle sammen kommede udenrigsminister slår til igen på twitter 1
@USER 0
# Kom nu ind i den moderne kommunikationverden.",negative
968,"Tja, der kan være en mulighed i at tage direkte kontakt til regionsråd og kommunalbestyrelse - altså medlemmerne. I så fald skal det nok gøres tydligt, hvad der ønskes - hvilket resultat man vil opnå. Lyder forfærdeligt, men twitter er ikke det bedste sted til sagsbehandling.",negative
969,"Enig.
Vi er det absolut eneste land (med lovgivning om partistøtte), hvor partierne ikke skal oplyse, hvor meget de modtager.
Idet hverken eller er interesseret i at ændre det, bliver det ikke anderledes, før vi vælgere kræver det. #politikerlede #korrupt?",negative
970,RT @USER: Mange tak for din solidaritet med Catalonien.,positive
971,Enig. Jeg måtte også helt ned i den dybeste kulkælder og vende inden jeg opdagede ‘mit sande jeg’. Det har været benhårdt men nødvendigt. Føler jeg for alvor er på rette kurs - måske for første gang i mit liv?,positive
972,"Din økonomi er en helhed, ikke en masse siloer. Nedbryd derfor dine mentale kasser og få mere ud af dine penge! 📦🔨💸 Hør mere om det og om, hvorfor penge ikke bare er penge i @USER’s podcast #Pengetanker lige her #dkfinans #dkøko #holisme",neutral
973,"Hvert 3. barn med autisme går ikke i skole. 15% af børnene har ikke været i skole det seneste år. Det er jo en katastrofe. #inklusion #skolechat 
[LINK]",negative
974,RT @USER: Altinget: magasin på gaden nu. Denne gang helt i hvidt. #dkpol #dkmedier,neutral
975,Billetter til bierfest bliver revet væk.,positive
976,"En kvinde kan sagtens være maskulin og stadig fremstå som kvinde🙂 men det er jo netop DET, som Mette Frederiksen (og andre kvinder med magt) ofte forsøger at undgå - at fremstå som kvinder. Fordi normen er, at det maskuline fremstår mere troværdigt og slagkraftigt.",negative
977,"Lukning af 24/7 er ikke okay!!!! Hvordan skal jeg som journaliststuderende se lyst på min fremtid, når de bedste arbejdspladser bliver lukket ned af politikerne?😭 Svar mig på det Tulle!!!! #jegersurogked #dkpol #tweetnr100",negative
978,Det er en aftale.!😂😂,positive
979,"Morgencyklister bliver mødt med high-fives og hyldest 1. maj på Limfjordsbroen, når cykelkampagnen ”Alle op på cyklen” skydes i gang. #bevægdigforlivet #vcta #sundpol",positive
980,"RT @USER: Alle partier i Folketinget har en klimaplan - undtagen Dansk Folkeparti
[LINK]",neutral
981,"Godsway har været rygtet væk i flere omgange og hans forlængelse kunne sagtens være en gentleman agreement om et sommersalg. 
Larsen tænker jeg kun smutter hvis han bliver 2. Keeper. Det er jeg ikke sikker på han vil.",neutral
982,Her Loyal To Familias stengt hemmelige 12 regler #lokalavisen #nyheder,neutral
