,text,label
386,Mit bud er at vi først får noget ordentligt og brugbart at stemme på - uanset om vi er blå eller røde - når DF mister deres indflydelse på den politik der bliver ført i #dkpol.,negative
387,EUs ledere tog desværre ikke den nødvendige beslutning om at hæve EUs klimamål på dagens EU rådsmøde. Nu må der så arbejdes intensivt på - også fra DK - at det sker på juni mødet. Læs hvorfor her #dkgreen #dkpol #dkmedier,neutral
388,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,negative
389,"Nej, det synes jeg ikke, hvis man ser på hvor langt ude fra det er samt de øvrige omstændigheder. Det er alligevel ude på kanten af buen.",neutral
390,Mulig dommerfejl? Den var meget tydeligt inde selv på de dårlige TV billeder. #sldk,neutral
391,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",negative
392,"Hvis ikke jeg vidste bedre, ville jeg tro, han havde læst mine tweets.",negative
393,"Nyheden om koranafbrænding herhjemme omtales i arabiske medier. En af reaktionerne nederst: 

""Vi skal aldrig modsvare den slags opførsel ved at brænde deres hellige bøger eller gengælde deres angreb på vores profet ved at nedgøre elskede Jesus og Moses.""
#dkpol",neutral
394,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",neutral
395,Men kan han lave en ollie?,neutral
396,"Begivenhedsrig første halvleg på både godt og ondt. Fodens scoring må varme enhver enhver Cityfans hjerte. Desværre måtte KdB humpe ud af banen med noget der ligner en forstrækning. 
#ManCitySpurs #pldk",positive
397,"Men integrationsplan efter integrationsplan har vist, at man ikke integreres med mindre man selv vil det. Men tak til RV for at være ærlige. I kan ikke give Mette F. opbakning hvis ikke hun skrotter paradigmeskiftet. Godt at være ærlig overfor vælgerne. #dkpol",negative
398,"RT @USER: Der findes gode mennesker
Der findes onde mennesker
Og så er der dem som mig
😂😂😂😂",positive
399,"Jeg synes det er godt med par timers program med koncentreret kant, der dækker bredt. Men deres tale-i-munden på hinanden, råben og banden kan godt blive for meget.",negative
400,"Det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.",neutral
401,RT @USER: 24-årig dødsbilist bliver udvist af Danmark #KriminelleUdlændinge #dkkrim #dkpol,neutral
402,"I lyset af den senere tids episoder med som formand, er det værd at se det her klip fra januar. Måske det meste tendentiøse af alle hendes indgreb, hvor hun stopper @USER, fordi han spørger en DF'er til partistøtte. #dkpol",neutral
403,Min kæreste synes det smager godt 🤮🤮🤮,negative
404,"Hold nu op. Jeres forslag hjælper jo lige præcis ikke dem, der faktisk kunne have behovet for tidlig pension. Og I kan kun formulere det i overskrifter. Det er jo håbløst at lave forlig om.",negative
405,"Ja, man kan næste sige, at det er hendes business og brød på bordet. God pointe.",neutral
406,"Jeg er udsat for uønskede phishing-opkald på min telefon. Dem i den anden ende bliver ved med at skifte nummer, så jeg ikke kan blokere numrene. Hvad skal jeg gøre, for at slippe af med den form for chikane? #twitterhjerne #phishing",neutral
407,"Det så altså mærkeligt ud. Er de 13 år gamle? Man skal da ikke blive hængende oppe i GFs felt i overtiden, når man er foran 2-1. Suk",negative
408,"Ingen ef forpligtet til at bidrage aktivt til undersøgelsen mod sig selv. Men Olaf har aldrig rost Messerschmidt for aktivisme. Nogle kan repetere det forløb, jeg må på arbejde nu.",negative
409,Men prøv måske at høre mere alligevel. Det er jo er helt satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er jo psykopat og uden filter men hun er fiktiv.,negative
410,"DET KAN BLIVE EN KORT KAMP I BRØNDBY PÅ SØNDAG: ""Og havde Jakob Kehlet hørt homofobiske tilråb, ville han have stoppet kampen, men det kan være svært for dommerne at høre alt, hvad der foregår på tribunerne, siger han.""#sldk",neutral
411,"Hej Rasmus. Håber du vil læse vores historier igen inden vores interview senere i dag. Vi skelner meget klart mellem undersøgelseskomitéen og bestyrelsen og skriver, at sidstnævnte afviste konklusionerne om lovbrud",neutral
412,"Det her bliver en god kamp! #sldk

(Kan man kalde en “famous last words på sine egne udsagn?)",positive
413,"Klovepsrtiet er nemme at håne men svære at fornægte.

Handling kræver også modet til at tage de svære samtaler. 

#dkpol #dkgreen #derforuffe #dereretalternativ",positive
414,RT @USER: #løntop19 Mette Frederiksen er i topform i dag 🌹håber snart du bliver statsminister #dkpol,positive
415,"Nej. Det var mig. Nu er Smørhår Slikfriller blevet politiker, så jeg må sige mere om ham. Jeg skrev bachelorrapport om politisk ytringsfrihed (før Muhammedtegninger og forveksling imellem racismefrihed og retten til demokratisk debat), så jeg er klar til hans kommende søgsmål.",negative
416,"Finalen i LoL er overstået. Stort tillykke til Højer Efterskole #1. 

Det betyder også at vi er klar til CS:GO finalen. Det bliver et opgør mellem Ølgod #1 og et hold af kommende elever. Vinderen render afsted med titlen og 5000 kr. 
Se med her:
[LINK]",positive
417,"Men trods alt har Sebastian været en rimelig succes internationalt med Deisler, Larsson, Giovinco osv👍",positive
418,"At Venstre fotoshopper deres politik ved alle, men hvorfor også billederne af deres politikere? Er der intet ægte i det parti",negative
419,"Selvfølgelig må vi jobbe mot dette. Problemet her et at Sanner og flere prøver å sette disse to grupperingene i samme bås aka «very fine people on both sides», og det er en falsk ekvivalens.",negative
420,SE-slider om tæt pulje: Vi tænker offensivt #sønderjyske #sldk,neutral
421,Kaj blev rost for sin grundighed (Dette er en plus-artikel),neutral
422,Nu var jeg nødt til at google Cardi B.,negative
423,Den reference fortjener mere opmærksomhed 😂😂😂😂😂,positive
424,"Han ku igår have valgt Louka på den anden kant i stedet for Nielsen. Så man havde fart på begge kanter. Men han går udelukkende efter 0-0 kampe jo. Da i kommer bagud i går, så laver han 3 def udskiftninger. Det ligner han ikke ved hvad han laver! Tror det er på tide med ny træner",negative
425,"50.000 danskere i kor til Folketinget: Vi vil have en klimalov nu!,",neutral
426,"Min gamle holdkammerat fra ungdomsårene i Skive IK takker af til sommer. Sikke en fantastisk karriere, Würtz. Jeg kan stadig huske, hvordan han bragede igennem med det samme, da han som et ungt stortalent skiftede til AaB. Det var vi stolte af i Skive.#sldk #aab",positive
427,"Sølvpapirshatten er foldet - og nu kan jeg fortælle den sande grund til udflytningen af 24syv. Det hele er en nøje udtænkt Messerschmidt-plan, der har været undervejs i 16 år. En personlig hævn. Øje for øje. #dkpol #dkmedier #sølvpapirshat #24syv 
[LINK]",negative
428,Det her er klasse! 😂,positive
429,"Klassisk. Især hvis deres gymnasieband var sådan et hvor alle sange var en variation over de samme fem akkorder, de kunne. Folk der kun interesserer sig for hvad de selv har at fortælle er i det hele taget lidt trætte de.",negative
430,I dag fastlægger regionsrådet rammen for en ny sundhedsplan for sundhedsvæsenet i @USER. Vi arbejder videre på trods af de blå partier ønske om at nedlægge regionerne. #sundpol #dkpol,neutral
431,Er det ikke dem med “For spillere - af spillere”? 😄,positive
432,"Mon ikke vi alle har vores små diagnoser, jeg tror mest af alt hans diagnoser er af de lette slags og at han mest af alt er ondskabsfuld.",negative
433,"Prisen for at regeringen kan gå til valg sammen med @USER: En strukturreform, der ikke er brug for. #sundpol #dkpol",negative
434,"Så er det nu, forslaget er godkendt @USER

Støt borgerforslag om at redde 
 
Skriv under på borgerforslag, del og like @USER
 
#DKPOL #DKMedier @USER  [LINK]",positive
435,"1) Dan Jørgensen
2) Astrid Krag
3) Merete Riisager
4) Trine Bramsen

[LINK] | #dkpol",neutral
436,"Godt at høre, det ikke udgår helt. Blev sgu da lige bange :D",positive
437,"Et år med foto-udfordring?

52 Week Photography Challenge by Dogwood Photography

Jeg er fristet. Har nok ikke for alvor brug for flere små projekter, men det kunne være sjovt!

#tweet

Fra min blog:",positive
438,"Baggrundsinfo: Folkeforbundet er kendt, fordi det indførte principiel ligestilling mellem kønnene ved alle stillingsbesættelser i 1919, altså lang tid inden det blev muligt for kvinder at blive ansat som diplomater i de fleste nationale udenrigstjenester.",positive
439,"Ser man det, jeg troede kun EU havde eksisteret siden 1993, men sådan kan man jo pynte på fakta i en hypernationalistisk virkelighedsopfattelse, der er ligeså rummelig over for debat og kritik af EU, som jeres mægtige leder. EU virker som en patologisk kult, hvor kritik ties. Øv.",negative
440,"Du citatfusker. Inger har aldrig sagt, at børnene på Sjælsmark skulle have utålelige forhold. Citatet om utåleligt handlede ikke om afviste asylansøgere, men om kriminelle på tålt ophold. #dkpol",negative
441,"Jeg må efterhånden erkende, at jeg er ude af stand til at indlede en mail med ""Kære Lone"" uden at have Shubidua i hovedet resten af dagen.",neutral
442,Når diktaturet EU tromler lovgivning igennem og tvinger det ned over medlemsstater skal vi finde informationen på udenlandske sider #dkpol #diktatur #burnthebooks,negative
443,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",negative
444,Jonas Kamper gør comeback i Randers FC - som sælger. #sldk,positive
445,"Bekymrende hver gang vores ytringsfrihed begrænset med forskellige begrundelser. Ytringsfriheden er kernen i vores demokrati og det er langt bedre at tage debatten, end at tvinge den under jorden hvor vi ikke længere kan argumentere mod de forskellige holdninger. #dkpol",negative
446,"fra skriver #dkmedier 
[LINK]",neutral
447,"I Danmark har vi faktisk en “hadprædikant liste”, med individer som har indrejseforbud til Danmark pga deres ytringer, så at begrænse Paludan er altså ikke er “demokratisk” problem... det er en demokratisk nødvendighed. #PunchANazi",positive
448,RT @USER: Meget trist 🇬🇧/🇪🇺/🇩🇰,negative
449,Det eneste hun udstiller er Pia K’s manglende situationsfornemmelse.,negative
450,"‘Jeg er nu nået til den konklusion, at det allerværste ved mig er, at jeg er en kvinde, man ikke kan lukke munden på.’ Læs og måb, når fortæller fra debattens stormende bølgetoppe, hvor det fremgår at kvinder - de skal bare holde deres kæft. #dkpol",negative
451,"4 engelske hold i CL-kvartfinalerne
0 tyske
1 spansk
1 italiensk
Nye tider i Europa og ikke meget Brexit i Champions League i år. Interessant udvikling. #cldk",positive
452,"Naturligvis også hos Politiken - går jeg da ud fra - bare først, når Venstre begynder at fremlægge deres egen politik i stedet for at påpege konsekvenser af den hypotetiske situation, hvor modstanderen har udfoldet sin i virkeligheden. #dkpol #dkmedier #fv19",negative
453,15:00 idag får vi se om Event Horizon Telescope har taget det første billed af et sort hul. Det kan fortælle os om Einsteins Generelle Relativitetsteori stadig virker. Find video her: #dkforsk #dkudd #dkpol,neutral
454,I en socialistisk verden er det en helt anden sag. Der går jeg klart ind for meget åbne grænser. Men i den nuværende verden vil det først og fremmest være et våben i kapitalisternes hænder mod almindelige menneskers rettigheder,negative
455,De fleste britiske aviser har Brexit på forsiden på topmødedagen. Men ikke alle.,neutral
456,Er samfundsomstyrtende virksomhed ikke allerede forbudt? Ellers må du definere mere præcist hvad det er du hentyder til. Bare til forståelsen så hentyder jeg til islams imperativ vedr. sharia,neutral
457,"Det har været 7 intense dage på Multimedia Sensory lab. Vi har ledt efter singulariteten og et fælles sprog med @USER. Imorgen er sidste dag. Er du nysgerrig på kunstig intelligens, VR,...",positive
458,"60.952 iværksætterselskaber nåede at blive oprettet. I dag er der lukket for nye efter mange problemer og diskussioner. FSR foreslår: Nyt Folketing bør snarest igangsætte arbejdet med et hovedeftersyn af selskabsssystemet #dkbiz #dkpol 
[LINK]",neutral
459,Person påkørt og dræbt: Motorvej delvist åbnet igen,negative
460,Gaven til årets konfirmander🤓,neutral
461,Lang forlængelse = valg eller folkeafstemning.,neutral
462,"Heller ikke i dag har vi fået oplyst, hvordan V, K, LA, DF og RV vil kunne give det dobbelt i ydelse i dobbelttid til 1/3 af udgiften. Aldrig har vi set så ukonkrete forhandlinger som kun har til formål at snyde vælgerne. #dkpol #dkmedier",negative
463,"Ja, hvad er alternativet? Godt spørgsmål. Men hvis et forbud ikke virker, så bør man nok ikke gøre det.

Nogle gange er der bare ikke en god løsning (endnu)... Måske er det tilfældet for hårde stoffer. #LivetErRåt",neutral
464,Genmab søger myndigheder i USA om Darzalex-kombination som førstelinje-behandling,neutral
465,"Demonstrationer er en del af demokratiet. Men hvori består det vise i, at brænde uskyldige menneskers biler af? #fpol #eupol #Fmedia #dkmedier",negative
466,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",negative
467,Det er er aflagt plastikskib fra Fårup Sommerland,neutral
468,"Gravearbejdet fortsætter resten af dagen i rundkørslen Skovalleen/Stubbekøbingvej ved Nykøbing Falster, og der er spærret mod byen. Kør i stedet ad Gaabensevej eller Nykøbing Falster Omfartsvej #p4trafik #tlf70100110.",neutral
469,Sikke et flot syn over Jandía 😍😍😍 Vi elsker udsigten og nyder ugens start fra Fuerteventura 🇪🇸😎 Er det lang tid siden I har været her? #VisitSpain #Fuerteventura #IslasCanarias #SpainCoast,positive
470,"Adspurgt afslører hun, at hun ikke er ubetinget glad for hele begrebet. Klynge (en. cluster) er frugtbart, men det bliver lidt sprogligt konstrueret, når -værk sættes på. Fx er det oplagt at komme til at tænke 'klokkeværk'. Akademisk begrebsudvikling er ikke let..",negative
471,"Så længe barnet ikke har kolik eller kravler gennem papirerne på bordet går det nok. Da hun blev stor nok til at lave ballade, var hun også stor nok til at blive hjemme de par timer.
Og selvstændige uden barsel som feks har ikke rigtigt andet valg.",neutral
472,"Jo, @USER, vi skal ændre adfærd og fx flyve mindre. Det hjælper afgifter til. Kloden kalder, og vi skal svare. Som europæisk fællesskab, så det rigtig rykker! #dkpol #eudk19 #ep19dk #epvalg19",neutral
473,Skal man grine eller græde … kommunisten her bruger den yderste venstrefløjs egen opdigtede fortælling … alle der så tv-billederne kunne se at det var gadehær der var bøllerne #dkpol #1maj,negative
474,"Det kunne være en super drøm, ingen tvivl om det.

Men vi skal vente noget tid før det sker da vi 100 procent kommer ind på stabilitet som stadigvæk halter lige pt. Dog er jeg overrasket over at der er ikke sket de helt store udsving fra det afsluttende CPH Games.",positive
475,"🎙️Vi spurgte Dansk Flygtningehjælp om deres take på, hvordan vi skaber politisk handling i Danmark, så verdensmålene nås.

Læs med her: #dkciv #SDGs #SDG #dkpol #globaldev",neutral
476,Ingen tvivl om at bevægelsen har været der et stykke tid hos Republikanerne - men er af noget nyere dato hos Demokraterne.,neutral
477,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,positive
478,"Det gøre det jo lige akkurat. Brøndby er vel den klub i kongeriget, der er mest interesse for. Mediedækningen ville på ingen måde være så massiv, hvis det alene drejede sig om Anderlecht/Brügge. Så spændende er Belgisk fodbold bare ikke.",negative
479,"2/2 Derfor har jeg svært ved at se dette som argument mod prisstigninger. For mig at se ligner det nærmere et tegn på, at der er brug for en indsats på flere områder. Dyrere smøger og meget mere udbredelse af viden om alternativerne - og i særdeleshed sikkerheden ved alternativer",positive
480,RT @USER: Har ønsket netop det meget længe ..... #dkpol,neutral
481,Tilskuer-boom i Superligaen: FCK spurter frem #brøndby #fcklive #agf #fcm #aab,positive
482,"Dansk er ikke mit modersmål. Når du bruger ordet ""frisindet"" refererer du så ikke til at der er bare bryster til syne?

Jeg er med på at det hygiejnisk ikke er så smart, men i forhold til bare bryster synes jeg det kræver lidt mere dybdegående diskussion.",neutral
483,"Er det noget a la det her? [LINK]
Der dukker lidt op under løbetøj til kvinder. Nu vil jeg også have et par! #osudenthighgap",positive
484,De er tosset med det kommer nok af at de ikke spiser KØD .De kan jo gøre som de vil men de skal ikke blande sig i hvordan andre lever,negative
485,Mon ikke han sagde tredjeland og ikke tredjeRANGSland? USA er i øvrigt også et tredjeland i EU-jargon.,neutral
486,Den varslede lukning af ForældreIntra kan sætte gang i de helt dybe overvejelser?,neutral
487,Jo mere vi alle fokuserer på Nørrebro des mere glemmer vi at holde øje med den økonomiske elites fiflerier. Det er en udmærket strategi for de borgerlige. Ikke noget vi i S skal hoppe med på.,negative
488,"Jo, I tænker bare ikke langsigtet nok.

At brænde penge af i årevis bare for at opsamle en “database”, man så kan skyde afsted for et engangsbeløb, er uambitiøst.

Al forretning handler om at skabe en unik kundebase, som man kan mersælge og krydssælge. Det er også spillet her.",negative
489,"Jeg har sunget 'Bøsserne fra Vestegnen', men jeg gør det ikke mere: Et fodboldstadion er et rum med sine helt egne regler Fredag fik fodboldklubberne Brøndby IF og OB hver en bøde, fordi deres fans sang homofobiske sange om FCK-spilleren Viktor Fischer.…",neutral
490,"""... jeg synes, der er en tendens til, at mode bliver hysterick og grinagtigt. Hvis noget tøj er fedt of lækkert, så er det fedt og lækkert meget længere tid end en sæson og jeg har meget svært ved at tage det seriøst, når det bliver dikterende.""",negative
491,"På EBs Nationen er de gået i selsving over at man ikke må bruge homo som et skældsord...de vil meget, MEGET gerne kalde Fischer for homo. Trist at visse ""fans"" bevidst vil smadre en kamp og skrabe bøder sammen til klubben. #sldk",negative
492,"Så er der hul igennem til Apple, Pocket Cast mfl.
Dansktoppens Gyldne År, min serie om musik og Danmark ml 1968 og 77, kan nu podcastes derfra også. Musikerne snakker, jeg fortæller, og der er hits! 5x1 time.",neutral
493,"Nu er det vist dig, der taler sort. 
Mit seneste Tweet i denne tråd omhandlede ikke dig.
Desuden du startede dialogen.
Min holdning forbliver uændret.
Dine indlæg har ikke ændrer på dette.
Jeg ved virkelig ikke hvad du nu taler om.
Men fred være med det.
Tak.",negative
494,"På uddannelsesinstitutionerne må man gå ud fra at der er fællesskabsregler for hvordan det forventes at omgås hinanden og ""gæster af huset"". Hvis ikke der er det, så burde der være det.",negative
495,"Selv hvis du har ret, Thomas, (hvilket jeg godt kan forestille mig), er der jo ingen grund til at blive nedladende. Dårlig stil. Ikke godt for folkestyret og respekten for det.",negative
496,RT @USER: Landsmøde hos Danmarks mest liberale parti #dkpol #dkbiz #LALM19,neutral
497,Italiensk supermarked i hovedstaden reddet fra konkurs,positive
498,"Det her er så absurd at det næsten ikke er til at bære. Og det skete med helt åbne øjne, og med alle advarselslamper tændt. 
Deres politiske amatørisme har kostet danskerne dyrt. Og de er frække nok til at kalde sig ""økonomisk ansvarlige partier"". #dkpol",negative
499,"Som en journalist, der for nylig interviewede ham om SCHLÜTERS POLITISKE TESTAMENTE efterfølgende sagde: “Hvis han stiller op til folketingsvalget, får han sgu igen 42 mandater.” 😉 #dkpol #Schlüter",neutral
500,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",negative
501,Teknologisk Institut: Nye vejledninger skal rådgive om altaner #altaner #dkbyg,neutral
502,"Mathvinderen fra mandagens Superligakamp havde europæisk fodbold som et stort mål, da han vendte hjem til dansk fodbold #SLDK",positive
503,Samarbejdet mellem og har i det forgangne år ført til bla fælles erhvervsudspil og sælgerpantebrevsmodel til gavn for generationsskifte. Vi ser frem til det kommende politiske år 🌾👩‍🌾 #dkpol #dkøko,positive
504,"HamletScenen præsenterer “Richard III” til sommer. Magtsyge, mord, sex og manipulationer fra verdens første seriemorder, lover instruktøren",positive
505,Det navn får mig til tænke på to ting: Arsenal og den her kommentering,neutral
506,RT @USER: Jeg laver ok fine børn. Her er Rod. Han er det. Han hedder det.,positive
507,Undskyld alle Master Fatman fans. Men er jeres guru ikke den samme person som for nogle år siden blev dømt for svindel med betroede midler. Hvem bliver jeres næste ? Klaus Riiskær?,negative
508,"Visitationszonen i Aarhus ophører til midnat. Vi vurderer, at der fortsat er en konflikt og fortsætter vores indsats mod banderne. Vi finder p.t. få våben og vurderer, at zonen ikke længere har samme effekt. #politidk #anklager

[LINK]",neutral
509,"Hvis det betyder lovgivning ud fra fakta i stedet for følelser og fornemmelser, så har du min stemme, @USER.",positive
510,"Ja, det tror jeg er en klog måde at gå til det.",positive
511,"Nej. Jeres 2030 plan er så håbløst urealistisk at der intet grundlag er at forhandle på. 
Det svarer til Stram Kurs lagde deres plan for muslimer frem som 'grundlag til forhandling om integration'. Alt for ekstremt, ingen kan komme bare en smule i møde.",negative
512,"Hvorfor bruger du ikke dit eget navn, men dækker dig under PaigeZanco ?",neutral
513,"Det må vist kaldes styrkelse af EU-tilhængere, måske særligt dem der ser positivt på EU men ønsker at arbejde for reformer i EU. #EUdk #Dkpol",neutral
514,Det er faktisk ikke umulig at vi ender uten én eneste home run i årets bracket challenge. Absurd og egentlig ganske deilig!,neutral
515,"Hvis du ikke ved hvem Rasmus Paludan er, så se det her⬇️
[LINK]",neutral
516,"Sønderborg: Anmeldelse om indbrud hos Shell på Alsgade. 6 minutter efter har patruljen anholdt en 36 årig gerningsmand, der har erkendt forholdet. Godt gået. Endnu et bevis på at tyveri ikke betaler sig. Vagtchefen #politidk",positive
517,RT @USER: Valg på grundlovsdag 5. juni #dkpol,neutral
518,"Hver gang jeg får en smule politisk gejst og tro på, at der måske alligevel er håb ift. politik, så gør ét af partierne noget helt absurd og nederdrægtigt, der gør at jeg må vende mig langt væk fra politik for ikke at sprænge i luften af frustration #dkpol",negative
519,".@USER Godt nok er det ikke et gækkebrev, der kom på skærmen under godt møde i med super oplæg fra @USER. Men vi var flere, som gættede rigtigt ift hvilken kommunaldirektør, der står bag dette citat i både ord og handling 😃!",positive
520,"Prøver at finde en bukseguide til folk med korte ben. Alle guides handler om at det er en forkert og besværlig kropsform, at man har været uheldig, at man skal skjule, at man har korte ben og giver tips til hvordan man får benene til at se længere ud. Fuck. jer.",negative
521,hyggeligt at du snakker til os 🙏🏻😍,positive
522,"At de radikale er med , det siger det hele .
Så er man klar over, at det absolut ikke gavner de mest nedslidte.
Ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde.
Men det får i snart 4 år at tænke over i !.",negative
523,"Det er ikke nemt at være virksomhed med den nuværende regering og dens kryben og kravlen for DFs påhit. Det er synd f både medarbejdere og virksomheder, at et flertal på Christiansborg har glemt at politik handler om at løse problemer fremfor at skabe dem.
[LINK]",negative
524,MENY holder nytårstaffel på lørdag,neutral
525,"Det er helt ude i hampen, DF og regeringen har tilsyneladende ingen jordforbindelse mere. Udrejsecenteret, kan DF og regeringen kun holde sig selv ud tilsyneladende, da man vil oprette en lejer på en ø, som man så vil sørge for at der er så få afgange til som muligt det er sygt",negative
526,"Har du mon tænkt på at der er mennesker der arbejder og har brug for biler, vi kan jo ikke allesammen leve af at dyrke grønsager i stuen for at få føden",negative
527,"Dansk Twitter diskuterer ofte emner, som jeg ikke har en mening om. Hverken Radio 24syv eller DKR satire. Ingen af delene siger mig alverden.

Måske er det et signal om, at jeg burde lytte mere til radio. Et radiosignal.",neutral
528,"⚽️ Der er i dag følgende antal #fodbold kampe mere, der vises direkte:

📺 4 på TV
💻 0 via Live Stream
#dksport #dkbold #sldk #pldk #laliga #seriea

🔗",neutral
529,"Man kunne forlange en nøjagtig deklaration - slut!
Hvad folk spiser skal de ikke blande sig i!
- Er ikke tilfreds med EUs indblanding i alt! Det har vist sig, at de vil bestemme hvordan vi skal leve! 
- Det er et uvæsen! 🧐🧐🧐🧐🧐",negative
530,er nok ikke det.,neutral
531,"Jeg er vild med baggrundshistorien! 😍👏🏼 

Og ja! Eftersom single = mangel på babyer i mit liv, så passer jeg gerne! 😂👌🏼",positive
532,"Nok har han været bænkspiller, men det er trods alt under et år siden han blev udtaget til VM. Og ville blive overrasket hvis han ikke spiller fra start i pokalen. Selvom det selvfølgelig ville være smukt at stoppe med et mesterskab",positive
533,"SE MIG - SE MIG - SE MIG
Aner ikke hvornår trykker på knappen, men nu varmer jeg op med en før-valg-kampagne 🚀Jeg er ikke overraskende ude på, at så mange som muligt i Østjylland, finder ud af hvem jeg er 😃 Nu er I advaret 😉 #dkpol",positive
534,"Regeringen og vindmøllebranchen styrker samarbejdet med en ny hensigtserklæring, som underskrives i dag af og @USER. Læs mere her: [LINK]
#dkpol #dkøko #dkmin #dkvind",positive
535,"🇩🇰 #GoCards 🇩🇰

Det vrimler med fans fra nærmest alle NFL-hold i Nashville. De mest fantastiske mennesker, vi har mødt, er Lisa og hendes mand Rick (på billedet👇). Rick har kun misset ÉN (!!!) hjemmekamp siden 1988, hvor Cardinals kom til Arizona 👏🏈 #nfldk #truefans #NFLDraft",positive
536,Den anden kandidat jeg overvejede at stemme på er også i Østjylland ... hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset ... med internettets komme er det sku lid fjollet.,negative
537,Vildt imponerende sejr af i Flandern Rundt for U23-ryttere! Det er sgu stærkt efter at have været aktiv i hele finalen! Cadeau! #cyklingdk,positive
538,"Skal betonelementerne i Parken da ligeledes skiftes? Hvis ikke, er det da godt nok småligt. I så fald kender vi dem igen!",negative
539,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",negative
540,"Arh. Det er bare endnu en af de ting, sociale medier gør ved os. Alt virker så perfekt.
Bemærk også alle dem, der slet ikke svarer, fordi de stadig sover. En af dem er mig lige om lidt.",negative
541,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,neutral
542,"Danskerne er optaget af den grønne dagsorden som aldrig før. Som valgkampstema er den grønne dagsorden dog udfordret af, at alle partier erklærer sig grønne. Og hvis der er enighed, er der jo ikke meget friktion og debat #dkpol #klimastrejke #dkgreen 
[LINK]",negative
543,"Nu er det så Swedbank og €135 milliarder, og endnu en direktør der friholdes fra ansvar og straf. Men det er da godt at højrebloggerne kan skælde ud over malerier i fængslerne. #proportioner #hvidvask #whitecollarcrime",negative
544,"Ja, det er også et fedt nummer. Skulle du få lyst til at tjekke dem ud, kan jeg anbefale det punkede album “Boy”, og det mere alternative rock album “Achtung Baby”. De ligger meget langt fra det soft-rock de begyndte at lave omkring år 2000.",positive
545,"En plakat af mine hænger i Valby med tusser på siden. Kreativiteten fra de forbipasserende holder...

#dkpol",positive
546,"Finanstilsynet er efter kreditforeninger og banker med nedsættelse af ejd værdier til langt under dagspris, så låneudmåling bliver hårdt presset.
Fremdrift bliver ødelagt.
@USER #dkpol",negative
547,"Hej jeg hedder Karina og jeg er bipolar. Nogle gange gør livet så ondt, at det er svært at trække vejret. Men indtil videre, er jeg altid kommet ud på den anden side. Det har været en lang proces at erkende, at mit liv ikke er blevet som jeg drømte om. #brydtabuet #bipolar",positive
548,Holstebro-dreng høstede roser for at formidle danmarkshistorie,positive
549,"- Jeg er meget fortrøstningsfuld. Kloge mennesker har meldt ud, at vi er klar den 7. maj. Det tror jeg på.",positive
550,Hjælp gerne og især de #64500 fattige børn i DK med at sprede budskabet om denne aktion #IkkeOK #VågnOp #DkPol #BekæmpFattigdomNU,neutral
551,Der er stillet mere end 300 borgerforslag det første år af ordningens levetid. 5 forslag har fået mere end 50.000 underskrifter. Tæt på 800.000 har støttet de forskellige forslag. Over 3 millioner har besøgt Succes? #dkpol,neutral
552,Det er jo lige før den må ha et navn i #LivetSomArkæolog,neutral
553,Dum te dum te...intet set eller hørt... Kognitiv dissonans! fuck!!! “Gud offentligheden så det”.... Råber: Det er GÅT NOK FOR DÅÅÅRRLIGT!,negative
554,"Gulvlægger søges – Ofir – Esbjerg: Da vi har travlt, mangler vi et par ekstra hænder. Er du uddannet gulvlægger og klar til at tage fat, så er det dig, vi mangler. Opgaverne er montering af gulve af forskellige slags. Er du interesseret og har lyst til…",neutral
555,"Det må man sige. Grauhunden var også noget billigere, kostede 3 mio. kr.",negative
556,Skuespiller slipper for anklager om løgn om overfald,neutral
557,Og hvad er det han sluger?,neutral
